school,sex,age,home_area,family_size,parents_cohabit,education_mother,education_father,occupation_mother,occupation_father,reason,guardian,travel_time,study_time,failures,extra_school_support,family_support,extra_tutoring,extracurricular_activities,nursery,higher_education,internet_access,romantic_relationship,family_relationships_quality,free_time,going_out,alcohol_weekdays,alcohol_weekend,health_status,absences,final_grade
Mouzinho da Silveira,F,17,Urban,<= 3,FALSE,Upper secondary education,Lower secondary education,Civil service,Other,Reputation,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2,3,1,2,5,0,15
Mouzinho da Silveira,M,18,Urban,<= 3,TRUE,Primary education,Primary education,Other,Civil service,Close to home,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,3,2,1,2,3,2,14
Mouzinho da Silveira,F,18,Urban,<= 3,TRUE,Primary education,Primary education,At home,Civil service,Course preference,Father,15 to 30 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,3,2,1,1,4,0,18
Mouzinho da Silveira,F,18,Rural,<= 3,FALSE,Primary education,Lower secondary education,At home,Other,Course preference,Mother,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,3,4,1,4,5,0,15
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,Civil service,Civil service,Other,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,3,2,1,3,3,6,13
Mouzinho da Silveira,F,17,Urban,<= 3,TRUE,Higher education,Higher education,At home,At home,Course preference,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,2,3,4,1,1,1,4,15
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Primary education,Lower secondary education,Other,Civil service,Course preference,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,2,2,1,2,3,0,13
Mouzinho da Silveira,M,18,Rural,> 3,TRUE,Primary education,Upper secondary education,At home,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,3,4,2,4,3,0,9
Mouzinho da Silveira,M,18,Urban,<= 3,TRUE,Higher education,Higher education,Teacher,Civil service,Other,Mother,15 to 30 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,2,2,2,2,5,0,16
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Primary education,Primary education,Other,Civil service,Reputation,Mother,30 minutes to 1 hour,< 2 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,2,1,1,2,1,0,9
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Lower secondary education,Upper secondary education,At home,Civil service,Course preference,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,2,3,1,2,4,0,10
Mouzinho da Silveira,F,18,Rural,> 3,TRUE,Higher education,Higher education,Other,Teacher,Other,Father,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,2,4,2,5,0,0
Mouzinho da Silveira,M,18,Rural,<= 3,TRUE,Primary education,Lower secondary education,At home,Civil service,Other,Father,30 minutes to 1 hour,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,4,3,3,2,3,3,3,10
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Lower secondary education,Lower secondary education,Other,At home,Close to home,Mother,< 15 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,4,3,1,1,3,8,12
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Primary education,Lower secondary education,Other,Other,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3,5,5,1,3,1,4,9
Mouzinho da Silveira,F,18,Rural,<= 3,TRUE,Higher education,Higher education,Other,Other,Reputation,Mother,15 to 30 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,4,4,1,1,1,0,17
Mouzinho da Silveira,F,18,Rural,> 3,TRUE,Primary education,Primary education,Other,Other,Close to home,Mother,> 1 hour,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,3,2,1,2,4,4,12
Mouzinho da Silveira,F,19,Rural,> 3,TRUE,Primary education,Primary education,At home,Other,Course preference,Other,15 to 30 minutes,2 to 5 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,3,3,1,1,3,4,9
Mouzinho da Silveira,F,18,Rural,<= 3,TRUE,Higher education,Higher education,Teacher,Civil service,Course preference,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,4,3,3,4,2,1,14
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,Other,Other,Close to home,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,1,3,1,2,1,1,16
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Upper secondary education,Primary education,At home,Other,Reputation,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,5,4,2,3,1,10,9
Mouzinho da Silveira,M,18,Urban,> 3,TRUE,Higher education,Higher education,Teacher,Teacher,Close to home,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,2,4,1,4,2,4,19
Mouzinho da Silveira,M,18,Rural,> 3,TRUE,Lower secondary education,Primary education,Other,Other,Other,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,4,3,1,3,5,0,0
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Lower secondary education,Upper secondary education,Other,Civil service,Close to home,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,4,3,1,1,3,4,16
Mouzinho da Silveira,M,19,Rural,> 3,TRUE,Primary education,Primary education,Other,Civil service,Other,Mother,15 to 30 minutes,< 2 hours/week,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,3,2,1,3,5,0,0
Mouzinho da Silveira,M,18,Rural,> 3,TRUE,Higher education,Lower secondary education,Other,Other,Close to home,Father,15 to 30 minutes,< 2 hours/week,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,4,3,4,3,3,0,0
Mouzinho da Silveira,F,18,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,At home,Other,Other,Mother,15 to 30 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,3,3,1,3,4,0,15
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Higher education,Upper secondary education,Teacher,Other,Other,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,5,4,1,1,1,0,11
Mouzinho da Silveira,F,18,Rural,> 3,TRUE,Higher education,Higher education,Teacher,At home,Reputation,Mother,30 minutes to 1 hour,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,4,3,2,2,5,4,10
Mouzinho da Silveira,F,19,Rural,> 3,TRUE,Lower secondary education,Upper secondary education,Civil service,Other,Course preference,Mother,< 15 minutes,5 to 10 hours/week,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,5,4,2,1,2,5,4,10
Mouzinho da Silveira,F,18,Urban,<= 3,TRUE,Upper secondary education,Primary education,Teacher,Civil service,Course preference,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,3,4,1,1,1,4,16
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Primary education,Primary education,Other,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,1,1,1,1,5,6,9
Mouzinho da Silveira,M,17,Urban,<= 3,TRUE,Upper secondary education,Primary education,Civil service,Civil service,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,4,5,3,4,2,6,10
Mouzinho da Silveira,M,18,Rural,<= 3,TRUE,Upper secondary education,Lower secondary education,Civil service,Other,Course preference,Mother,30 minutes to 1 hour,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,4,1,3,4,5,4,11
